unit,category,label,score,object-label,object-truth,object-activation,object-intersect,object-iou,color-label,color-truth,color-activation,color-intersect,color-iou,material-label,material-truth,material-activation,material-intersect,material-iou,scene-label,scene-truth,scene-activation,scene-intersect,scene-iou,texture-label,texture-truth,texture-activation,texture-intersect,texture-iou,part-label,part-truth,part-activation,part-intersect,part-iou
924,object,train,0.29318890307977408,train,1646804,2843788.0,1018097,0.29318890307977408,black-c,139916835,3391856.0,1018198,0.0071557697111921592,granite,1317359,629100.0,6907,0.003561131642771114,train_station-outdoor-s,137984,452707.0,25607,0.045315386738962703,,24924928,0.0,145532,0.0058731052201595225,coach,689166,2373195.0,355029,0.13113611481709669
674,object,bus,0.26328408462797337,bus,1628191,1518944.0,655902,0.26328408462797337,yellow-c,34166024,2926357.0,169292,0.0045849901669927995,granite,1317359,966216.0,25455,0.011272651586275309,bus_depot-outdoor-s,163072,534055.0,29000,0.043404921519411728,,24924928,0.0,29373,0.0011798491738786302,body,1291612,1376772.0,35039,0.013305890416941191
74,object,bus,0.25803417968435483,bus,1628191,3059189.0,961424,0.25803417968435483,red-c,21004512,3361774.0,181321,0.0074972612116660084,metal,3464654,358553.0,11414,0.0029943913533604788,bus_depot-outdoor-s,163072,524185.0,46078,0.071864487140096606,,24924928,0.0,110486,0.004452487789167292,coach,689166,2542355.0,136960,0.044258297057320893
2001,object,train,0.25502643042056145,train,1646804,3048905.0,954187,0.25502643042056145,black-c,139916835,3618669.0,1127683,0.0079186872749074638,carpet,4416400,636719.0,47462,0.009481672435806129,train_station-outdoor-s,137984,349018.0,25196,0.054559706889906148,,24924928,0.0,184676,0.0074645965611021261,coach,689166,2553092.0,335811,0.11554003909240389
1530,object,bus,0.2475654659246691,bus,1628191,2659951.0,850934,0.2475654659246691,red-c,21004512,3224876.0,184839,0.0076873556663508225,paper,471706,676532.0,5313,0.0046485989894350021,classroom-s,639744,872770.0,138691,0.10095259724142047,meshed,1756160,41091.0,13911,0.007800531586797806,coach,689166,1935473.0,37428,0.014466543316335621
1620,object,bus,0.24534159674920339,bus,1628191,2631749.0,839240,0.24534159674920339,red-c,21004512,3051537.0,161860,0.0067740319623319292,glass,2246413,377899.0,11963,0.0045794034411175532,bus_depot-outdoor-s,163072,646032.0,37560,0.048681604678411081,,24924928,0.0,197727,0.0079963356952531747,coach,689166,1805684.0,42011,0.017127500011211497
1564,scene,carrousel-s,0.24411232059689222,carousel,134810,1696386.0,88904,0.051027037947714848,red-c,21004512,2836166.0,127059,0.0053580602775139471,food,1104991,1082801.0,17736,0.0081730609716984259,carrousel-s,200704,440932.0,125898,0.24411232059689222,smeared,1869056,245326.0,51131,0.024781764312727828,head,4946761,1289380.0,138781,0.022760834197095136
1902,object,bus,0.23579628723135121,bus,1628191,2499486.0,787582,0.23579628723135121,blue-c,61494563,3379727.0,376443,0.0058365204035415322,glass,2246413,552165.0,11732,0.0042097769306233641,airport_terminal-s,1480192,752823.0,199169,0.097927276696465712,perforated,1793792,137201.0,39909,0.021103769055208547,coach,689166,1758028.0,106233,0.045380081086357271
1025,scene,cockpit-s,0.22321944000586849,controls,151446,2002829.0,103798,0.050621391998057035,black-c,139916835,3014875.0,926583,0.0065249968052209836,glass,2246413,1013722.0,8658,0.0026627898644216151,cockpit-s,539392,994716.0,279952,0.22321944000586849,,24924928,0.0,224315,0.0090813535680268342,body,1291612,910609.0,76226,0.035854270588594986
1573,object,dog,0.21621943452229142,dog,3793935,3263728.0,1254711,0.21621943452229142,black-c,139916835,3654622.0,958225,0.0067190469394873545,fur,103337,1157153.0,37964,0.031053736280455387,elevator-door-s,137984,14746.0,1284,0.0084782694821916721,smeared,1869056,27772.0,6846,0.003622256719905269,head,4946761,3251216.0,998518,0.13869347682930064
381,scene,carrousel-s,0.21613732373014963,carousel,134810,1522848.0,96586,0.061871585679584284,orange-c,30348501,2859322.0,249865,0.0075813252750671018,wood,9805760,1085005.0,37818,0.0034845834960771484,carrousel-s,200704,521307.0,128319,0.21613732373014963,stratified,1568000,224030.0,33776,0.019209966250609979,leg,2786636,1016618.0,32783,0.0086946697110254923
1884,object,cat,0.20689783147107693,cat,4163987,3185497.0,1259918,0.20689783147107693,black-c,139916835,3496990.0,826986,0.0057998761021695695,fur,103337,950370.0,23220,0.022533035351246546,jail_cell-s,238336,180179.0,32546,0.084322834217255796,matted,1593088,60556.0,24969,0.015330867115907103,head,4946761,3014263.0,1023714,0.14756641983708382
437,scene,cockpit-s,0.20013686305704828,controls,151446,1857350.0,116119,0.061351725624604725,black-c,139916835,2854775.0,963896,0.0067972042762074287,glass,2246413,950284.0,15977,0.0050230765361301841,cockpit-s,539392,1188079.0,288076,0.20013686305704828,studded,1593088,109773.0,22854,0.013603514747259982,shop window,233888,871078.0,22317,0.020613328973656281
1241,scene,art_gallery-s,0.19776441424611721,painting,2207098,1838421.0,225401,0.059003674755596557,pink-c,18491188,3106287.0,123967,0.0057730204119420077,paper,471706,1332610.0,39728,0.022514037271023038,art_gallery-s,953344,960541.0,316004,0.19776441424611721,smeared,1869056,48533.0,16742,0.0088076525885565759,body,1291612,1134361.0,72273,0.030706122275566131
1718,object,dog,0.19324731131004397,dog,3793935,3142698.0,1123393,0.19324731131004397,black-c,139916835,3393131.0,898314,0.0063078686847899213,fur,103337,868872.0,26815,0.028363835607164843,hunting_lodge-outdoor-s,188160,191653.0,5957,0.015933942480527263,freckled,1555456,22072.0,4167,0.0026484703764743118,head,4946761,3011875.0,924656,0.13145559128686746
1049,scene,shoe_shop-s,0.19278090829687886,shelf,1919975,1273393.0,147268,0.04834641016381603,orange-c,30348501,2998399.0,186024,0.0056097432407997911,food,1104991,1459341.0,18804,0.0073870725444780024,shoe_shop-s,577024,717587.0,209239,0.19278090829687886,studded,1593088,201122.0,24025,0.013572027782406924,body,1291612,610642.0,16546,0.0087744231874712312
37,object,car,0.19158107846977337,car,5354795,3099381.0,1359253,0.19158107846977337,green-c,63326720,3203285.0,504024,0.0076337222463987321,metal,3464654,151350.0,5206,0.0014417865524463014,auto_showroom-s,301056,1541650.0,49987,0.027883343680744167,potholed,1580544,20192.0,8535,0.0053605041072075695,wheel,1513439,2202566.0,56101,0.015328544136676808
1546,texture,chequered,0.19083458156630068,water,5662399,1812279.0,240913,0.033303957206240457,green-c,63326720,2896493.0,657950,0.01003503943849047,tile,3967528,473209.0,27278,0.0061806397204550896,auditorium-s,489216,501790.0,72982,0.07949901091910451,chequered,1530368,636839.0,347301,0.19083458156630068,coach,689166,1266668.0,14021,0.0072205717028364733
250,texture,dotted,0.18957440311463755,ball,122639,779369.0,62066,0.073893197387438658,purple-c,10857154,3369349.0,116244,0.0082382612537445273,food,1104991,376317.0,16910,0.011547407193945909,ball_pit-s,275968,368387.0,97606,0.17852067402043717,dotted,2935296,2156293.0,811412,0.18957440311463755,wing,323329,361942.0,12054,0.0179050736983766
291,object,cat,0.18745799586578973,cat,4163987,3113778.0,1148904,0.18745799586578973,black-c,139916835,3315470.0,702856,0.0049313037055240426,fur,103337,719923.0,12829,0.015829848562061422,volleyball_court-outdoor-s,137984,232923.0,23767,0.068465172552860512,matted,1593088,76855.0,26324,0.016015877158879279,head,4946761,2838838.0,1109735,0.16623091782576757
563,scene,art_gallery-s,0.18737506250891836,painting,2207098,1301408.0,446178,0.14569895843946173,yellow-c,34166024,3092511.0,238441,0.0064408534456989767,glass,2246413,1085990.0,51790,0.015786683769161435,art_gallery-s,953344,893948.0,291514,0.18737506250891836,paisley,1555456,665116.0,142342,0.068491937850959708,frame,136341,708520.0,13651,0.016423045921006726
346,texture,chequered,0.18692330063717844,cradle,157375,1130585.0,55340,0.044896237283185411,white-c,72511065,3170907.0,473445,0.0062950973630955436,tile,3967528,462004.0,31929,0.0072605462566766484,nursery-s,827904,796969.0,64206,0.041140102276782942,chequered,1530368,1297891.0,445410,0.18692330063717844,crosswalk,241792,680949.0,69919,0.081985455347071259
775,object,dog,0.18334635710756253,dog,3793935,3043316.0,1059356,0.18334635710756253,black-c,139916835,3353394.0,806605,0.0056618312615717261,fur,103337,897131.0,22864,0.023387793012303551,jacuzzi-indoor-s,526848,101501.0,17784,0.029127119962657537,freckled,1555456,19990.0,7110,0.0045334673182277265,head,4946761,2912576.0,979341,0.14234615834078973
54,object,cat,0.18041605102472436,cat,4163987,2717789.0,1051818,0.18041605102472436,black-c,139916835,3280763.0,859423,0.0060378953151535072,fur,103337,1219633.0,31711,0.024558202498491784,zen_garden-s,125440,86210.0,2068,0.0098672595929039705,smeared,1869056,10485.0,2348,0.0012508037266280025,head,4946761,2648824.0,799441,0.11763155695347244
233,texture,chequered,0.18024867951821932,chair,4633108,785742.0,44681,0.0083140295736885087,red-c,21004512,2791130.0,243213,0.010326450830188258,painted,13459032,638757.0,72151,0.0051442223163039001,waiting_room-s,1329664,506767.0,36930,0.020522355919779984,chequered,1530368,1100090.0,401726,0.18024867951821932,windows,68737,407573.0,4834,0.010252907889266898
1431,part,screen,0.17771497482256118,tvmonitor,1019561,1946387.0,411171,0.16094203133972163,blue-c,61494563,3382316.0,486935,0.0075622833279681062,glass,2246413,1381151.0,167863,0.04851951079009429,home_theater-s,313600,735136.0,61091,0.061855221258650631,grooved,1505280,53640.0,7171,0.004621237068623856,screen,677188,1369756.0,308880,0.17771497482256118
729,object,horse,0.17491172391791523,horse,1230680,2813083.0,602004,0.17491172391791523,black-c,139916835,3123873.0,758411,0.005330325809963554,fur,103337,366704.0,2687,0.0057493891140334734,bullring-s,137984,703556.0,32479,0.040144068247017224,potholed,1580544,127853.0,20822,0.012338414588981231,neck,812426,1847381.0,124067,0.048927334821393359
1411,texture,dotted,0.17483612214623168,pool table,435101,2146485.0,281642,0.12245602501626127,blue-c,61494563,3568398.0,499942,0.0077434730863499427,metal,3464654,477697.0,13030,0.0033160945618848649,poolroom-home-s,1317120,1167654.0,318195,0.14686517316008324,dotted,2935296,1018931.0,588458,0.17483612214623168,wing,323329,1345148.0,32217,0.019689413662865314
126,object,cat,0.17462753427405694,cat,4163987,2873862.0,1046291,0.17462753427405694,grey-c,159331282,3388854.0,903705,0.005584754245383153,fur,103337,762941.0,11666,0.013650639120442962,kennel-outdoor-s,150528,38215.0,4077,0.022077697031397225,potholed,1580544,279457.0,49514,0.027348442711822841,head,4946761,2796243.0,838893,0.12150630254930722
288,scene,highway-s,0.17416730467425923,horse,1230680,3082931.0,164703,0.039697915692514754,blue-c,61494563,3248929.0,560248,0.0087288825725293662,metal,3464654,168752.0,4366,0.0012030729889998457,highway-s,4076800,1614531.0,844210,0.17416730467425923,cobwebbed,1505280,38231.0,20866,0.013703785189587855,neck,812426,1261040.0,34631,0.016985680547959986
2037,object,bus,0.17313171797498692,bus,1628191,2360153.0,588603,0.17313171797498692,black-c,139916835,2826352.0,1114496,0.00786914001768187,glass,2246413,432422.0,62906,0.024047288745222061,bus_depot-outdoor-s,163072,896425.0,21977,0.021182242270028531,,24924928,0.0,125201,0.0050484829933813381,screen,677188,1658063.0,60252,0.026484407245893293
1243,object,airplane,0.17278582994484762,airplane,1293178,2559305.0,567584,0.17278582994484762,blue-c,61494563,3192923.0,512129,0.0079801503870091436,metal,3464654,580130.0,13528,0.0033557779510901813,cockpit-s,539392,728911.0,102153,0.087598507910646148,,24924928,0.0,164926,0.0066609849223760158,body,1291612,1797889.0,284130,0.10128072187243684
1607,scene,shoe_shop-s,0.17277748639611878,shelf,1919975,1177055.0,80327,0.026627414100758345,black-c,139916835,2705891.0,605320,0.0042622944401617922,metal,3464654,1292633.0,34468,0.0072981835636724592,shoe_shop-s,577024,567832.0,168664,0.17277748639611878,studded,1593088,139261.0,11619,0.0067523667280747126,body,1291612,646370.0,31440,0.016490588720311432
71,part,screen,0.1721296097156951,tvmonitor,1019561,1701796.0,397190,0.17089563701747765,black-c,139916835,3469178.0,1130033,0.0079436590293075898,glass,2246413,1973128.0,151209,0.037167320661145649,casino-indoor-s,652288,795149.0,46932,0.03351076932963467,crosshatched,1743616,15013.0,7847,0.0044819971875424813,screen,677188,1372004.0,300928,0.1721296097156951
2011,scene,closet-s,0.17167849925374201,apparel,217035,1366308.0,112719,0.076647055943599454,pink-c,18491188,3282391.0,127107,0.0058719499417734218,fabric,8556493,836974.0,64123,0.0068732592559562601,closet-s,990976,893895.0,276178,0.17167849925374201,flecked,1580544,836345.0,180603,0.080760242652326217,blade,20216,697951.0,2772,0.003874782462835217
1197,object,cat,0.17149836045330485,cat,4163987,2761554.0,1013846,0.17149836045330485,brown-c,182265724,3135293.0,1010759,0.0054816290782564014,fur,103337,655545.0,13605,0.018254957552695173,farm-s,175616,206354.0,9784,0.026287931303165622,matted,1593088,182680.0,89527,0.053092648085297414,head,4946761,2509994.0,862373,0.13077389207965204
690,scene,bowling_alley-s,0.17039302366273146,airplane,1293178,1521865.0,106918,0.039480452342487884,orange-c,30348501,3218404.0,264140,0.007931473557826205,food,1104991,1383159.0,55466,0.022800330828007254,bowling_alley-s,301056,608639.0,132439,0.17039302366273146,bumpy,2082304,298439.0,48944,0.020989802294280081,body,1291612,1000045.0,97112,0.044251541891371558
696,object,dog,0.17038876983647672,dog,3793935,3105151.0,1004390,0.17038876983647672,black-c,139916835,3328328.0,815150,0.0057231617327732744,fur,103337,807070.0,25919,0.029303958900516458,ranch-s,150528,54078.0,3738,0.018609235916124022,striped,2433536,18900.0,7002,0.0028632954314039964,head,4946761,3015962.0,872764,0.12309859619780594
1883,object,dog,0.17019887944845477,dog,3793935,3087416.0,1000854,0.17019887944845477,black-c,139916835,3412371.0,837611,0.005878318647496366,fur,103337,940973.0,20110,0.019634836945909003,kennel-outdoor-s,150528,77572.0,17341,0.082278811343762304,matted,1593088,30834.0,7060,0.0043664827301278649,head,4946761,2972121.0,898346,0.12795974552370359
1938,object,cat,0.17002584293755732,cat,4163987,2951352.0,1033987,0.17002584293755732,black-c,139916835,3224266.0,799256,0.0056150459480133899,fur,103337,794629.0,24698,0.028282268444509588,windmill-s,250880,153518.0,22068,0.057719770878560409,matted,1593088,18947.0,5170,0.0032174451494058308,head,4946761,2771991.0,885920,0.12965634161647763
1521,texture,chequered,0.16609417045919569,sidewalk,4001057,2264145.0,123374,0.020087504892680158,green-c,63326720,3011758.0,518009,0.0078700290026800027,tile,3967528,235169.0,19753,0.0047222721604687993,park-s,1179136,1336541.0,122135,0.051026888184957687,chequered,1530368,444367.0,281274,0.16609417045919569,crosswalk,241792,1508462.0,34753,0.020258221942161501
1303,object,horse,0.16464964896056114,horse,1230680,1400104.0,371921,0.16464964896056114,brown-c,182265724,2901983.0,873414,0.0047392351970443275,granite,1317359,1479339.0,21611,0.0077875035989862663,boxing_ring-s,150528,367243.0,10443,0.020584316260880534,,24924928,0.0,65321,0.0026275958425247834,neck,812426,1152936.0,63923,0.033618222830182821
861,object,motorbike,0.16372302510501827,motorbike,1440771,2178055.0,509129,0.16372302510501827,black-c,139916835,3142453.0,949248,0.0066796687975036809,paper,471706,1157217.0,10252,0.0063335909520835301,home_office-s,1317120,348388.0,39347,0.024196251170702041,,24924928,0.0,77201,0.0031069642708164012,wheel,1513439,1976223.0,123560,0.036707146723420743
1257,part,screen,0.16323966107734642,tvmonitor,1019561,2197730.0,422216,0.15105712726849907,black-c,139916835,3340761.0,990238,0.0069604019778029477,glass,2246413,1454793.0,90800,0.02514952611977711,computer_room-s,275968,1010652.0,81287,0.067439454490999584,crosshatched,1743616,43191.0,19695,0.011145303749847209,screen,677188,1673161.0,329829,0.16323966107734642
303,scene,playground-s,0.16279372634261516,playground,67455,1918611.0,52494,0.027148717503149612,green-c,63326720,3096501.0,341317,0.0051650600140092815,food,1104991,748774.0,11110,0.0060293435287669152,playground-s,439040,802033.0,173753,0.16279372634261516,spiralled,1605632,185780.0,56043,0.032294572508786319,pot,422616,989747.0,9989,0.0071229215601544237
9,scene,closet-s,0.16238623503358302,wardrobe,837414,1355609.0,113578,0.054619381613844081,pink-c,18491188,2785089.0,137648,0.0065116805825013533,fabric,8556493,924830.0,64469,0.00684612929116242,closet-s,990976,793116.0,249239,0.16238623503358302,pleated,1505280,434391.0,88867,0.048015349005081032,body,1291612,756363.0,18312,0.0090221874271738702
146,scene,attic-s,0.16094974678411958,ceiling,12122565,1555155.0,439505,0.03319971763564801,brown-c,182265724,3089518.0,1030826,0.0055924549897936474,painted,13459032,1396329.0,186110,0.0126870826601849,attic-s,1216768,1030941.0,311614,0.16094974678411958,potholed,1580544,87707.0,9828,0.0059261117338580086,pane,480756,896517.0,5454,0.0039757431556203841
1287,scene,skyscraper-s,0.16094438767586713,skyscraper,1270392,2279666.0,460471,0.14903966128806212,blue-c,61494563,2934089.0,634621,0.0099479683295134614,paper,471706,441130.0,3833,0.00421670775563997,skyscraper-s,4402944,1644716.0,838401,0.16094438767586713,grooved,1505280,137430.0,25832,0.015976468230750867,monitor,141433,540762.0,6253,0.0092507937071523889
507,texture,lined,0.16021799754645835,blind,265437,983416.0,21539,0.017549706106179837,white-c,72511065,3122744.0,483092,0.0064283085948468061,plastic-opaque,577754,693358.0,28008,0.022530697351146808,amphitheater-s,275968,470632.0,20637,0.028427068597159912,lined,1568000,1253171.0,389584,0.16021799754645835,crosswalk,241792,598284.0,9661,0.011633942065112023
413,object,bus,0.15905271390496495,bus,1628191,1707747.0,457779,0.15905271390496495,red-c,21004512,2796921.0,108660,0.0045862086299480439,fabric,8556493,961739.0,61602,0.006514159906858997,nursery-s,827904,841940.0,62131,0.038645579154985996,dotted,2935296,118933.0,59284,0.01979468738157128,drawer,540514,1356180.0,64119,0.034988472504535968
1837,scene,closet-s,0.15904929029905571,apparel,217035,1470452.0,100812,0.063536641089069909,red-c,21004512,3081268.0,160747,0.006718778611507035,fabric,8556493,700607.0,83025,0.0090499587151838205,closet-s,990976,738205.0,237285,0.15904929029905571,flecked,1580544,822094.0,152848,0.067938785397748239,head,4946761,909675.0,91792,0.015923272972277212
1357,scene,art_gallery-s,0.15872259526914217,painting,2207098,1861338.0,213943,0.055504835525709867,yellow-c,34166024,3102810.0,205008,0.0055312152609393317,glass,2246413,745070.0,18170,0.006111028337749843,art_gallery-s,953344,948282.0,260486,0.15872259526914217,crosshatched,1743616,330904.0,59632,0.029595689685977582,screen,677188,993446.0,29533,0.017995845472033714
1379,object,airplane,0.15635568018894216,airplane,1293178,1926514.0,435348,0.15635568018894216,pink-c,18491188,3256304.0,145732,0.0067463021531578909,plastic-opaque,577754,1202191.0,11762,0.0066520264022445642,arrival_gate-outdoor-s,451584,398673.0,42701,0.052876828356175916,freckled,1555456,39054.0,6330,0.0039856943167651026,body,1291612,1700375.0,235424,0.085404904585891922
963,object,airplane,0.15616237235336949,airplane,1293178,2587518.0,524164,0.15616237235336949,blue-c,61494563,3179796.0,545913,0.0085128056900053376,skin,177703,394339.0,6219,0.010991069645454498,wrestling_ring-indoor-s,150528,433422.0,34471,0.062733971634948746,polka-dotted,1705984,172718.0,49444,0.027029538752871382,body,1291612,2093386.0,288462,0.093156352776134363
1636,texture,stratified,0.15615519048567561,mountain,5469345,2152583.0,526866,0.074258124876146261,blue-c,61494563,3133202.0,402404,0.0062655000101906784,leather,471292,199904.0,1518,0.0022667610403806007,badlands-s,313600,951706.0,62776,0.052203271436055652,stratified,1568000,689889.0,304960,0.15615519048567561,wing,323329,883373.0,6082,0.0050657160467092004
1351,scene,laundromat-s,0.15561938790739532,washer,211900,1140385.0,127857,0.10442181982117364,black-c,139916835,3410637.0,768806,0.0053929096109807872,metal,3464654,1055529.0,61973,0.013900870528754813,laundromat-s,363776,673783.0,139721,0.15561938790739532,spiralled,1605632,640442.0,299276,0.15372729990476669,engine,96350,576245.0,9828,0.014828740718834825
91,scene,jacuzzi-indoor-s,0.15552749441108474,swimming pool,200439,1611002.0,116120,0.068494403124835943,blue-c,61494563,3474123.0,564990,0.0087726331731023642,ceramic,679460,752594.0,18843,0.013333465420238026,jacuzzi-indoor-s,526848,987621.0,203839,0.15552749441108474,crystalline,1530368,206116.0,27555,0.016124133887364542,head,4946761,769662.0,39923,0.0070330309169382545
1278,scene,cockpit-s,0.15396713785773747,controls,151446,1848357.0,79428,0.041360671743800037,black-c,139916835,2935967.0,919708,0.0064798700153749908,glass,2246413,650266.0,12945,0.0044889715903061794,cockpit-s,539392,888400.0,190502,0.15396713785773747,studded,1593088,329528.0,80999,0.04398254360162835,roof,443437,810372.0,15023,0.012127195496235831
1139,scene,staircase-s,0.15266026644981665,stairway,494268,765384.0,110859,0.096500413912689237,black-c,139916835,3648055.0,872733,0.0061161945992588788,concrete,383195,981877.0,23088,0.017204377995564776,staircase-s,865536,455536.0,174965,0.15266026644981665,spiralled,1605632,43065.0,32495,0.020105778856850814,fire escape,51663,276457.0,17257,0.055513200348706666
786,scene,closet-s,0.15201639839718603,wardrobe,837414,1393512.0,162377,0.078498019626317778,orange-c,30348501,3052881.0,205056,0.0061770691130096748,wood,9805760,1345449.0,88607,0.0080095984651712138,closet-s,990976,1074988.0,272618,0.15201639839718603,pleated,1505280,24178.0,11947,0.0078727600656601504,drawer,540514,842586.0,66441,0.050461812815618928
382,scene,game_room-s,0.1511222198107065,pool table,435101,2326880.0,325061,0.1333900989773977,green-c,63326720,3370859.0,346193,0.0052175699841447171,glass,2246413,774258.0,60056,0.02028497457453941,game_room-s,1367296,1560413.0,384357,0.1511222198107065,dotted,2935296,263878.0,167038,0.055089217634037527,screen,677188,1249576.0,132527,0.073862594517892566
1619,scene,bakery-shop-s,0.15040128952087684,case,608750,1361882.0,106679,0.057232666274310562,orange-c,30348501,3176477.0,407749,0.012312292190871404,food,1104991,1736912.0,169735,0.063519584098005816,bakery-shop-s,715008,718086.0,187360,0.15040128952087684,waffled,1555456,328765.0,34255,0.018516556520498214,back pillow,282308,624570.0,4335,0.0048030952541873355
1472,object,airplane,0.15033739588934794,airplane,1293178,2839768.0,540134,0.15033739588934794,blue-c,61494563,3244294.0,475464,0.0073986756348205888,carpet,4416400,252156.0,9046,0.0019414058559805644,arrival_gate-outdoor-s,451584,842236.0,63007,0.05119136700701081,cobwebbed,1505280,83464.0,19729,0.012574130903783584,body,1291612,1836483.0,276498,0.096962509078246328
718,texture,lined,0.1494890448904202,train,1646804,981190.0,72100,0.028209307584743343,white-c,72511065,2877215.0,514253,0.006868242842073928,plastic-opaque,577754,1232531.0,25863,0.014493768850641832,archive-s,338688,463752.0,30922,0.040079427829292379,lined,1568000,433434.0,260283,0.1494890448904202,garage door,63629,680849.0,18428,0.025381172095585703
637,object,airplane,0.14939271505392965,airplane,1293178,2982279.0,555704,0.14939271505392965,blue-c,61494563,3361254.0,912215,0.014265930780690146,fabric,8556493,424237.0,24905,0.0027808716673226644,gas_station-s,301056,720318.0,55107,0.057030820673788923,,24924928,0.0,118250,0.0047668615684857115,body,1291612,2401645.0,290888,0.085495723714858682
1486,object,horse,0.1491184148390185,horse,1230680,3047173.0,555127,0.1491184148390185,grey-c,159331282,3162777.0,758237,0.0046881203596318942,fur,103337,323826.0,6414,0.01524424300473679,highway-s,4076800,855237.0,202006,0.042707119678496823,,24924928,0.0,119077,0.0048003593990788703,torso,7669375,2133557.0,660611,0.072258565412437387
230,object,bottle,0.1485891346518726,bottle,940208,1438844.0,307770,0.1485891346518726,red-c,21004512,3394701.0,227903,0.0094286573627991206,glass,2246413,2335306.0,90625,0.020178825025706431,banquet_hall-s,125440,175730.0,13191,0.045805423312116511,crystalline,1530368,75448.0,15406,0.0096868103193516134,body,1291612,1363814.0,283369,0.11946129456416942
1625,scene,bakery-shop-s,0.14845853620001059,case,608750,1451691.0,90634,0.046011614335820718,orange-c,30348501,3192829.0,267376,0.0080355944472364181,food,1104991,800159.0,90249,0.049726679306474571,bakery-shop-s,715008,826004.0,199203,0.14845853620001059,stratified,1568000,1015986.0,121899,0.049510435658853651,back pillow,282308,539412.0,3680,0.0044985575277492543
1375,scene,highway-s,0.14772466115282393,sky,36650907,2899884.0,1227479,0.032029564668105928,blue-c,61494563,3091444.0,1199860,0.018929372690849943,glass,2246413,94893.0,2263,0.000967489695572078,highway-s,4076800,1441622.0,710281,0.14772466115282393,flecked,1580544,89879.0,16247,0.0098218085620877093,body,1291612,1274318.0,52968,0.02107791522514069
1756,scene,highway-s,0.14695878062247314,road,12902886,3310665.0,855415,0.055697839894112151,blue-c,61494563,3416788.0,555575,0.0086328692548124971,linoleum,64380,80162.0,235,0.0016284726312652887,highway-s,4076800,1876735.0,762821,0.14695878062247314,potholed,1580544,46184.0,20664,0.012866236961914345,coach,689166,1189026.0,34780,0.018867187584761302
1924,scene,nursery-s,0.14552692006443194,cradle,157375,1584690.0,115351,0.070910436622540901,pink-c,18491188,3291004.0,212271,0.0098410652500767158,fabric,8556493,1452696.0,51402,0.0051619903096943127,nursery-s,827904,542491.0,174094,0.14552692006443194,,24924928,0.0,51303,0.0020625461708938687,hair,1159399,1315723.0,136223,0.058242361042524712
2010,scene,laundromat-s,0.14529710187834391,washer,211900,1532525.0,123270,0.076038380043857615,black-c,139916835,3410163.0,855165,0.0060023443370732796,metal,3464654,916034.0,54614,0.012624379518242175,laundromat-s,363776,661376.0,130055,0.14529710187834391,spiralled,1605632,587005.0,236435,0.12086430746926953,wheel,1513439,1052530.0,267997,0.1166232660798304
1716,part,wheel,0.1451352525280678,bicycle,1152271,2578870.0,470050,0.14413887867587871,black-c,139916835,3215381.0,885304,0.0062237133133687993,metal,3464654,773107.0,25607,0.0060793123898129084,auto_showroom-s,301056,496594.0,51774,0.069413682703291166,spiralled,1605632,62203.0,15795,0.0095609065155807371,wheel,1513439,2143263.0,463453,0.1451352525280678
1922,object,bottle,0.14508413550199775,bottle,940208,1512450.0,310756,0.14508413550199775,pink-c,18491188,3062555.0,164809,0.0077053395928941577,glass,2246413,1338881.0,58555,0.016603156627127781,beauty_salon-s,489216,316836.0,52667,0.069907152385566482,freckled,1555456,327625.0,78989,0.043783243870046541,body,1291612,1285499.0,264704,0.11447119819305165
1846,scene,gymnasium-indoor-s,0.14508341154477547,bicycle,1152271,2290571.0,280862,0.088824723749043322,grey-c,159331282,3136078.0,767178,0.0047444473500963657,metal,3464654,723052.0,18568,0.0044536784342470792,gymnasium-indoor-s,326144,719458.0,132479,0.14508341154477547,,24924928,0.0,125943,0.0050785546263284569,wheel,1513439,1548800.0,241133,0.085474632998547379
1137,texture,banded,0.14393124564957796,bench,486371,530590.0,21323,0.021416418417135544,yellow-c,34166024,3497536.0,332998,0.0089202514550946223,tile,3967528,289539.0,10677,0.0025143710304517484,sauna-s,238336,351171.0,35994,0.065028282985223479,banded,2571520,2426120.0,628811,0.14393124564957796,door frame,221497,218115.0,3586,0.0082242802034741044
1270,scene,carrousel-s,0.14346086970082106,carousel,134810,1427626.0,70416,0.047195077813970324,black-c,139916835,2808129.0,616361,0.0043372532484891148,metal,3464654,1034257.0,24616,0.0055016488631169829,carrousel-s,200704,532546.0,91995,0.14346086970082106,smeared,1869056,212370.0,37130,0.018162731815744883,muzzle,666221,987394.0,23433,0.014374468617614475
1520,scene,highway-s,0.1434345560545042,road,12902886,3540867.0,880317,0.056563152249927327,green-c,63326720,3566750.0,613039,0.0092491703923892714,leather,471292,81043.0,1233,0.0022373353753025755,highway-s,4076800,2083257.0,772729,0.1434345560545042,,24924928,0.0,138851,0.0056019756575435477,torso,7669375,1350414.0,95730,0.010727181431678119
544,texture,frilly,0.14323482176098035,flower,591549,1661294.0,136793,0.064645447886392093,green-c,63326720,2942820.0,948086,0.01451415946742398,glass,2246413,882777.0,15866,0.0050961608878484863,field-cultivated-s,639744,922699.0,45201,0.029791555994363457,frilly,1618176,476077.0,262387,0.14323482176098035,pane,480756,822844.0,7359,0.0056771850296356927
