unit,category,label,score,object-label,object-truth,object-activation,object-intersect,object-iou,color-label,color-truth,color-activation,color-intersect,color-iou,material-label,material-truth,material-activation,material-intersect,material-iou,scene-label,scene-truth,scene-activation,scene-intersect,scene-iou,texture-label,texture-truth,texture-activation,texture-intersect,texture-iou,part-label,part-truth,part-activation,part-intersect,part-iou
44,object,floor,0.017196007913928991,floor,20690801,1806990.0,380332,0.017196007913928991,blue-c,62464739,3064801.0,572717,0.0088168874884783088,carpet,4490516,1303791.0,83481,0.014618025483529003,living_room-s,9793823,1235117.0,142604,0.013099356845131365,potholed,1608894,39647.0,3213,0.0019528021160522401,top,389265,1025486.0,8065,0.0057333335229041871
51,object,windowpane,0.017142556056414585,windowpane,8991243,1645390.0,179266,0.017142556056414585,white-c,73689572,3157993.0,752623,0.0098905785354301209,glass,2286730,1248193.0,33337,0.0095205429768110798,arch-s,178766,868766.0,13860,0.013408508695214729,polka-dotted,1736584,169124.0,21315,0.011311334737499025,pane,489020,983755.0,18183,0.012500412486800422
22,object,sink,0.017088555339028387,sink,498218,1300318.0,30218,0.017088555339028387,pink-c,18799488,2716779.0,123760,0.005785203202224031,food,1124215,1217072.0,12265,0.0052661589285116243,bathroom-s,9423522,789308.0,127917,0.012683996381525552,crystalline,1557818,200632.0,20878,0.012015617194568052,faucet,46854,874321.0,9774,0.010724148865318339
32,scene,airport_terminal-s,0.017030424849043071,waterfall,263598,1652348.0,28059,0.014862648029251751,blue-c,62464739,2793649.0,412721,0.0063646658149109636,granite,1341251,959668.0,15215,0.0066565924546660464,airport_terminal-s,1506742,958913.0,41288,0.017030424849043071,gauzy,1659970,121706.0,18144,0.01028844387286423,body,1312994,835435.0,7944,0.0037113084184191899
198,texture,interlaced,0.016973386810849141,building,35808068,1670972.0,523371,0.014162130308072627,grey-c,161925849,2951053.0,748459,0.0045602028893919379,metal,3525611,1037244.0,18809,0.0041392626747176415,street-s,28615329,1066045.0,324725,0.011061378292869871,interlaced,1659970,175789.0,30639,0.016973386810849141,balcony,323043,962125.0,9543,0.0074810387065164137
121,scene,playground-s,0.016858526928210129,bookcase,530861,1840998.0,38048,0.016302948267876018,red-c,21346526,3139423.0,299074,0.012365136050027132,glass,2286730,1309403.0,14021,0.0039141713045264918,playground-s,446915,1130982.0,26160,0.016858526928210129,chequered,1557818,61790.0,7049,0.0043713129256045822,back,604519,1008989.0,9201,0.0057351865945856999
128,object,building,0.01684943958938907,building,35808068,2185527.0,629563,0.01684943958938907,brown-c,185306464,4000893.0,1136160,0.0060379060032232246,wood,9978559,1640427.0,69477,0.0060155804025954695,street-s,28615329,1584336.0,432482,0.014528818531468026,braided,1596125,49593.0,3388,0.0020629227987067154,balcony,323043,1282481.0,10180,0.0063810689105296414
99,scene,dining_room-s,0.016534021098167574,chair,4705126,1709578.0,91615,0.014488962594073878,white-c,73689572,2875084.0,418801,0.0054999842079388296,carpet,4490516,1164406.0,42538,0.0075793103251666312,dining_room-s,5797126,1081408.0,111880,0.016534021098167574,meshed,1787660,40767.0,8575,0.0047119216287917921,pane,489020,994941.0,17938,0.012235824403846324
79,scene,lighthouse-s,0.016104662693235076,tower,220353,1656704.0,23486,0.012670677303432132,white-c,73689572,2817001.0,369598,0.0048543825125702718,glass,2286730,947137.0,9800,0.0030396390645727896,lighthouse-s,600143,957391.0,24686,0.016104662693235076,cobwebbed,1532280,107664.0,18155,0.011194427881802133,body,1312994,939821.0,12839,0.0057317578402625744
230,scene,toyshop-s,0.015911242517368446,mountain,5559015,2008359.0,100712,0.013488222715853483,purple-c,11026903,3213525.0,162319,0.01152988657780672,glass,2286730,1078513.0,17694,0.0052856582532473757,toyshop-s,306456,1088573.0,21849,0.015911242517368446,lacelike,1557818,228359.0,26967,0.015329039739428493,body,1312994,1086335.0,13182,0.0055243872234191777
93,scene,conference_room-s,0.015714376096779673,chair,4705126,1376860.0,87385,0.014577283792532647,black-c,142117568,2747670.0,1332712,0.0092850870610331204,fabric,8700788,1314920.0,100864,0.01017302944958085,conference_room-s,2349496,700806.0,47192,0.015714376096779673,dotted,2987946,82257.0,16468,0.0053927403654868544,hair,1180293,872099.0,30913,0.015292268680505709
